"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-17","14.09",,"0.00","0.0","0.0","61","66","56","  260","  260","30.0","36.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-18","10.96",,"0.00","0.0","0.0","59","67","54","  290","  280","25.1","31.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-19","8.05",,"0.00","0.0","0.0","58","75","51","  280","  280","25.1","29.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-20","5.82",,"0.00","0.0","0.0","64","85","53","  290","  290","19.9","23.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-21","9.62",,"0.00","0.0","0.0","66","74","52","  290","  290","21.0","25.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-22","10.74",,"0.00","0.0","0.0","58","66","52","  310","  290","21.9","27.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-23","11.18",,"0.00","0.0","0.0","58","69","52","  290","  290","23.0","25.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-24","9.17",,"0.00","0.0","0.0","58","73","49","  300","  300","23.0","28.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-25","10.51",,"0.00","0.0","0.0","58","67","52","  300","  290","23.9","30.0","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-26","10.51",,"0.00","0.0","0.0","57","73","52","  290","  290","25.9","30.0","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-27","12.30",,"0.00","0.0","0.0","57","64","51","  290","  290","23.0","27.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-28","8.95",,"0.00","0.0","0.0","59","68","53","  260","  250","19.9","25.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-29","9.17",,"0.00","0.0","0.0","62","70","58","  190","  210","21.9","29.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-09-30","7.61",,"0.00","0.0","0.0","65","75","60","  280","  280","17.0","21.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-01","5.37",,"0.00","0.0","0.0","64","73","58","  270","  270","19.9","21.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-02","6.93",,"0.16","0.0","0.0","65","74","61","  270","  280","23.9","28.0","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-03","7.61",,"0.00","0.0","0.0","67","74","61","  190","  180","21.9","25.1",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-04","9.84",,"0.00","0.0","0.0","64","71","58","  260","  280","19.9","23.0",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-05","11.41",,"0.00","0.0","0.0","60","71","55","  280","  270","29.1","33.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-06","16.11",,"0.00","0.0","0.0","61","72","58","  270","  280","30.0","33.1","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-07","14.32",,"0.00","0.0","0.0","67","78","58","  340","  340","23.9","30.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-08","9.62",,"0.00","0.0","0.0","69","79","58","  290","  280","19.9","23.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-09","6.93",,"0.00","0.0","0.0","62","76","55","  220","  230","19.9","21.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-10","7.38",,"0.00","0.0","0.0","60","68","52","  230","  230","19.9","23.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-11","9.62",,"0.00","0.0","0.0","60","70","54","  270","  280","21.9","25.1",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-12","6.26",,"0.00","0.0","0.0","62","79","52","  270","  280","23.0","25.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-13","10.74",,"0.00","0.0","0.0","63","78","53","  290","  300","23.0","27.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-14","8.50",,"0.00","0.0","0.0","58","72","52","  290","  280","23.0","25.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-15","9.62",,"0.00","0.0","0.0","65","81","55","  280","  270","19.9","21.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-16","8.72",,"0.00","0.0","0.0","62","73","51","  290","  290","23.0","27.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-17","10.74",,"0.00","0.0","0.0","57","69","49","  290","  280","21.9","25.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-18","9.17",,"0.00","0.0","0.0","56","69","49","  290","  290","23.0","25.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-19","9.84",,"0.00","0.0","0.0","58","74","49","  280","  290","21.9","23.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-20","12.08",,"0.00","0.0","0.0","58","67","50","  300","  300","23.0","28.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-21","11.41",,"0.00","0.0","0.0","55","68","49","  290","  280","23.0","25.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-22","9.84",,"0.00","0.0","0.0","57","64","52","  290","  280","21.0","23.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-23","9.17",,"0.00","0.0","0.0","56","65","49","  280","  290","19.9","25.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-24","9.40",,"0.00","0.0","0.0","58","71","50","  280","  280","25.9","33.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-25","9.40",,"0.00","0.0","0.0","58","72","53","  280","  280","25.1","29.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-26","10.29",,"0.00","0.0","0.0","60","73","55","  280","  280","25.1","30.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-27","11.18",,"0.00","0.0","0.0","61","70","54","  280","  270","28.0","33.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-28","11.41",,"0.00","0.0","0.0","61","72","55","  270","  270","32.0","38.0","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-29","11.86",,"0.00","0.0","0.0","60","67","52","  280","  270","23.0","27.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-30","8.95",,"0.00","0.0","0.0","59","68","49","  290","  290","21.9","25.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-10-31","5.14",,"0.00","0.0","0.0","59","76","50","  280","  280","17.0","21.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-01","4.70",,"0.00","0.0","0.0","64","82","55","  280","  290","16.1","18.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-02","7.61",,"0.00","0.0","0.0","63","75","51","  290","  300","19.9","23.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-03","6.04",,"0.00","0.0","0.0","62","79","53","  280","  290","17.0","19.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-04","14.99",,"0.00","0.0","0.0","59","65","52","  290","  290","23.9","28.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-05","8.95",,"0.00","0.0","0.0","59","73","50","  280","  280","23.9","27.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-06","5.82",,"0.00","0.0","0.0","57","70","47","  280","  270","17.0","21.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-07","5.82",,"0.00","0.0","0.0","58","73","47","  290","  290","21.0","23.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-08","6.71",,"0.00","0.0","0.0","58","68","49","   50","   50","21.0","23.0",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-09","5.37",,"0.00","0.0","0.0","61","68","50","  130","  160","14.1","17.0",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-10","2.01",,"0.00","0.0","0.0","54","62","44","   10","   20","6.9","8.9",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-11","5.82",,"0.00","0.0","0.0","56","67","42","   50","   40","19.9","23.9",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-12","2.24",,"0.00","0.0","0.0","55","67","44","  150","  140","8.1","10.1",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-13","1.34",,"0.00","0.0","0.0","55","61","46","  190","  180","6.9","8.1",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-14","3.36",,"0.00","0.0","0.0","54","65","44","  280","  270","12.1","13.0","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-15","2.24",,"0.00","0.0","0.0","53","62","44","  170","  140","6.0","8.1",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-16","3.36",,"0.00","0.0","0.0","53","62","44","  280","  280","8.9","11.0",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-17","7.16",,"0.00","0.0","0.0","53","61","44","  280","  310","15.0","18.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-18","4.03",,"0.00","0.0","0.0","51","57","44","  130","  120","10.1","12.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-19","2.91",,"0.00","0.0","0.0","53","62","44","  140","  130","8.9","10.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-20","1.79",,"0.00","0.0","0.0","53","61","44","  280","  280","8.9","10.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-21","5.14",,"0.76","0.0","0.0","57","60","55","  130","  140","12.1","15.0","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-22","11.41",,"0.54","0.0","0.0","58","63","50","  210","  190","21.0","27.1","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-23","11.41",,"0.29","0.0","0.0","58","62","55","  240","  250","23.0","28.0","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-24","10.29",,"0.00","0.0","0.0","60","61","52","  280","  260","21.0","23.9","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-25","4.03",,"0.00","0.0","0.0","54","62","48","  290","  290","15.0","17.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-26","4.47",,"0.00","0.0","0.0","54","62","48","  280","  280","15.0","17.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-27","6.93",,"0.06",,"0.0","56","60","49","  130","  270","14.1","15.0","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-28","8.05",,"1.00","0.0","0.0","59","64","56","  180","  170","35.1","48.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-29","21.92",,"0.42","0.0","0.0","59","60","55","  210","  200","36.0","51.0","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-11-30","15.66",,"0.00","0.0","0.0","56","60","50","  290","  290","25.9","32.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-01","15.21",,"0.09","0.0","0.0","54","59","49","  290","  280","35.1","40.9","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-02","4.47",,"0.00","0.0","0.0","50","55","42","  290","  280","15.0","18.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-03","8.72",,"0.00","0.0","0.0","51","56","47","   60","   60","21.0","23.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-04","8.50",,"0.08",,"0.0","52","55","49","   70","   50","18.1","21.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-05","10.29",,"0.31",,"0.0","52","55","49","   50","   50","18.1","19.9","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-06","4.70",,"0.01",,"0.0","53","60","49","   50","   50","16.1","18.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-07","3.13",,"0.00","0.0","0.0","52","60","44","  280","   10","10.1","15.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-08","2.01",,"0.00","0.0","0.0","52","60","44","   80","   30","8.1","10.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-09","3.80",,"0.00","0.0","0.0","51","55","44","   80","   60","10.1","12.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-10","3.58",,"0.02",,"0.0","50","58","46","  290","  290","14.1","17.0","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-11","6.49",,"0.00","0.0","0.0","50","56","44","  280","  280","17.0","19.9","    1","    1",,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-12","7.61",,"0.00","0.0","0.0","55","62","47","   40","   40","21.9","23.0","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-13","2.91",,"0.00","0.0",,"52","61","44","   70","   70","13.0","14.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-14","9.40",,"0.01",,"0.0","54","62","47","  180","  180","28.0","40.0","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-15","4.92",,"0.00","0.0","0.0","56","62","52","  130","  110","10.1","12.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-16","9.17",,"0.58","0.0","0.0","57","61","52","  170","  180","23.9","29.1","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-17","4.92",,"0.02","0.0","0.0","54","60","50","  280","  260","12.1","13.0","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-18","2.46",,"0.00","0.0","0.0","53","59","47","  290","  290","8.1","8.9",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-19","3.36",,"0.00","0.0","0.0","55","60","50","  140","  120","12.1","14.1",,,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-20","2.24",,"0.00","0.0","0.0","52","55","47","  130","  130","12.1","14.1","    1","    1",,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-21","4.70",,"0.09","0.0","0.0","53","58","47","  340","  340","13.0","17.0","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-22","3.80",,"0.00","0.0","0.0","52","56","44","  300","  290","12.1","13.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-23","2.91",,"0.02","0.0","0.0","53","56","48","   10","   10","15.0","17.0","    1",,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-24","10.51",,"0.42","0.0","0.0","54","60","50","  280","  280","38.0","48.1","    1",,,,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-25","10.74",,"0.00","0.0","0.0","53","59","47","  280","  280","25.9","32.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-26","10.74",,"0.00","0.0","0.0","53","59","45","  280","  290","25.1","29.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-27","14.09",,"0.00","0.0","0.0","53","59","47","  340","  350","25.1","33.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-28","10.51",,"0.00","0.0","0.0","54","58","44","  360","  360","25.9","33.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-29","4.70",,"0.00","0.0","0.0","49","60","41","  280","  280","14.1","16.1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-30","12.30",,"0.00","0.0","0.0","51","59","45","  270","  260","30.0","36.0",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2018-12-31","21.03",,"0.00","0.0","0.0","51","55","44","  350","  350","36.9","42.9",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-01","17.67",,"0.00","0.0","0.0","12","18","7","  310","  310","29.1","34.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-02","15.66",,"0.00","0.0","0.0","18","26","13","  260","  270","23.0","29.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-03","8.28",,"0.00","0.0","0.0","21","28","12","  260","  270","19.9","23.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-04","28.19",,"0.49","8.0","1.2","25","29","19","  340","  330","44.1","55.0","    1","    1",,,,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-05","25.05",,"0.00","0.0","7.9","15","19","9","  290","  290","36.0","46.1",,,,,,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-06","22.15",,"0.00","0.0","7.9","11","14","7","  300","  270","31.1","38.9",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-07","13.87",,"0.00","0.0","7.9","9","18","4","  320","  320","23.9","31.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-08","13.42",,"0.02","0.0","7.9","22","32","17","  230","  220","23.0","25.9",,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-09","13.42",,"0.00","0.0","7.1","34","43","26","  310","  310","25.9","30.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-10","4.92",,"0.00","0.0","5.1","32","39","21","  170","  130","8.9","12.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-11","2.91",,"0.00","0.0","3.1","41","48","37","  190","  180","13.0","16.1","    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-12","16.11",,"0.45","0.0","1.2","47","54","42","  170","  170","29.1","38.0","    1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-13","20.58",,"0.08","0.0","0.0","41","53","20","  180","  180","33.1","40.0","    1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-14","15.66",,"0.00","0.0","0.0","20","25","15","  330","   10","23.0","27.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-15","11.86",,"0.00","0.0","0.0","22","30","17","   30","   40","19.9","23.9",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-16","6.26",,"0.00","0.0","0.0","29","39","21","   30","   90","10.1","12.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-17","11.41",,"0.22","0.2","0.0","35","37","23","  320","  320","19.9","23.0","    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-18","14.99",,"0.00","0.0","0.0","26","34","19","  330","  330","21.0","27.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-19","10.29",,"0.00","0.0","0.0","30","38","22","  260","  260","16.1","19.9",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-20","13.42",,"0.00","0.0","0.0","40","54","29","  270","  270","25.1","31.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-21","6.71",,"0.00","0.0","0.0","41","51","30","  340","  330","14.1","17.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-22","5.37",,"0.00","0.0","0.0","44","52","40","   80","   90","16.1","19.9","    1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-23","14.09",,"0.22","0.0","0.0","46","54","40","  210","  210","30.0","36.9","    1","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-24","17.22",,"0.00","0.0","0.0","42","44","27","  310","  290","25.1","32.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-25","15.43",,"0.00","0.0","0.0","29","35","23","  320","  310","23.9","31.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-26","8.50",,"0.00","0.0","0.0","30","36","24","  200","  190","16.1","19.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-27","11.86",,"0.00","0.0","0.0","38","49","31","  190","  190","21.9","25.9",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-28","5.14",,"0.26","0.0","0.0","46","50","42","  190","  190","15.0","19.0","    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-29","15.21",,"0.00","0.1","0.0","42","44","32","   40","   50","21.9","28.0","    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-30","15.21",,"0.10","1.4","1.2","33","36","24","  320","  330","29.1","36.9","    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-01-31","13.87",,"0.00","0.0","0.0","25","32","18","  210","  210","23.9","29.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-02-01","8.28",,"0.05","0.0","0.0","35","41","31","  210","  210","16.1","19.9","    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-02-02","20.13",,"0.21","0.0","0.0","33","40","17","  310","  320","35.1","44.1","    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2018-02-03","15.66",,"0.00","0.0","0.0","22","30","16","  310","  310","29.1","38.0",,,,,,,,,
